1.673888000000000000e+06,1.722000000000000000e+03,1.566000000000000000e+03,2.159000000000000000e+03
1.673908000000000000e+06,1.747000000000000000e+03,1.557000000000000000e+03,2.160000000000000000e+03
1.673928000000000000e+06,1.740000000000000000e+03,1.578000000000000000e+03,2.156000000000000000e+03
1.673948000000000000e+06,1.735000000000000000e+03,1.574000000000000000e+03,2.162000000000000000e+03
1.673968000000000000e+06,1.760000000000000000e+03,1.567000000000000000e+03,2.190000000000000000e+03
1.673988000000000000e+06,1.782000000000000000e+03,1.535000000000000000e+03,2.202000000000000000e+03
1.674008000000000000e+06,1.823000000000000000e+03,1.523000000000000000e+03,2.212000000000000000e+03
1.674028000000000000e+06,1.833000000000000000e+03,1.495000000000000000e+03,2.177000000000000000e+03
1.674048000000000000e+06,1.842000000000000000e+03,1.494000000000000000e+03,2.171000000000000000e+03
1.674068000000000000e+06,1.826000000000000000e+03,1.463000000000000000e+03,2.182000000000000000e+03
1.674088000000000000e+06,1.855000000000000000e+03,1.438000000000000000e+03,2.192000000000000000e+03
1.674108000000000000e+06,1.828000000000000000e+03,1.424000000000000000e+03,2.192000000000000000e+03
1.674128000000000000e+06,1.808000000000000000e+03,1.445000000000000000e+03,2.192000000000000000e+03
1.674148000000000000e+06,1.745000000000000000e+03,1.442000000000000000e+03,2.208000000000000000e+03
1.674168000000000000e+06,1.690000000000000000e+03,1.443000000000000000e+03,2.211000000000000000e+03
1.674188000000000000e+06,1.633000000000000000e+03,1.413000000000000000e+03,2.229000000000000000e+03
1.674208000000000000e+06,1.557000000000000000e+03,1.333000000000000000e+03,2.240000000000000000e+03
1.674228000000000000e+06,1.510000000000000000e+03,1.245000000000000000e+03,2.244000000000000000e+03
1.674248000000000000e+06,1.522000000000000000e+03,1.183000000000000000e+03,2.256000000000000000e+03
1.674268000000000000e+06,1.598000000000000000e+03,1.151000000000000000e+03,2.274000000000000000e+03
1.674288000000000000e+06,1.623000000000000000e+03,1.136000000000000000e+03,2.314000000000000000e+03
1.674308000000000000e+06,1.584000000000000000e+03,1.158000000000000000e+03,2.336000000000000000e+03
1.674328000000000000e+06,1.490000000000000000e+03,1.215000000000000000e+03,2.320000000000000000e+03
1.674348000000000000e+06,1.392000000000000000e+03,1.283000000000000000e+03,2.267000000000000000e+03
1.674368000000000000e+06,1.329000000000000000e+03,1.305000000000000000e+03,2.243000000000000000e+03
1.674388000000000000e+06,1.322000000000000000e+03,1.313000000000000000e+03,2.226000000000000000e+03
1.674408000000000000e+06,1.356000000000000000e+03,1.296000000000000000e+03,2.209000000000000000e+03
1.674428000000000000e+06,1.415000000000000000e+03,1.301000000000000000e+03,2.228000000000000000e+03
1.674448000000000000e+06,1.458000000000000000e+03,1.299000000000000000e+03,2.226000000000000000e+03
1.674468000000000000e+06,1.491000000000000000e+03,1.333000000000000000e+03,2.231000000000000000e+03
1.674488000000000000e+06,1.501000000000000000e+03,1.393000000000000000e+03,2.223000000000000000e+03
1.674508000000000000e+06,1.535000000000000000e+03,1.482000000000000000e+03,2.206000000000000000e+03
1.674528000000000000e+06,1.584000000000000000e+03,1.553000000000000000e+03,2.192000000000000000e+03
1.674548000000000000e+06,1.627000000000000000e+03,1.616000000000000000e+03,2.156000000000000000e+03
1.674568000000000000e+06,1.664000000000000000e+03,1.677000000000000000e+03,2.101000000000000000e+03
1.674588000000000000e+06,1.695000000000000000e+03,1.723000000000000000e+03,2.058000000000000000e+03
1.674608000000000000e+06,1.735000000000000000e+03,1.754000000000000000e+03,2.045000000000000000e+03
1.674628000000000000e+06,1.762000000000000000e+03,1.792000000000000000e+03,2.058000000000000000e+03
1.674648000000000000e+06,1.781000000000000000e+03,1.811000000000000000e+03,2.059000000000000000e+03
1.674668000000000000e+06,1.822000000000000000e+03,1.849000000000000000e+03,2.007000000000000000e+03
1.674688000000000000e+06,1.872000000000000000e+03,1.861000000000000000e+03,1.969000000000000000e+03
1.674708000000000000e+06,1.881000000000000000e+03,1.872000000000000000e+03,1.939000000000000000e+03
1.674728000000000000e+06,1.904000000000000000e+03,1.875000000000000000e+03,1.934000000000000000e+03
1.674748000000000000e+06,1.907000000000000000e+03,1.891000000000000000e+03,1.970000000000000000e+03
1.674768000000000000e+06,1.904000000000000000e+03,1.904000000000000000e+03,1.988000000000000000e+03
1.674788000000000000e+06,1.904000000000000000e+03,1.913000000000000000e+03,2.019000000000000000e+03
1.674808000000000000e+06,1.910000000000000000e+03,1.893000000000000000e+03,1.986000000000000000e+03
1.674828000000000000e+06,1.929000000000000000e+03,1.883000000000000000e+03,2.002000000000000000e+03
1.674848000000000000e+06,1.921000000000000000e+03,1.850000000000000000e+03,1.988000000000000000e+03
1.674868000000000000e+06,1.904000000000000000e+03,1.826000000000000000e+03,1.981000000000000000e+03
1.674888000000000000e+06,1.857000000000000000e+03,1.790000000000000000e+03,2.011000000000000000e+03
1.674908000000000000e+06,1.792000000000000000e+03,1.748000000000000000e+03,2.083000000000000000e+03
1.674928000000000000e+06,1.738000000000000000e+03,1.647000000000000000e+03,2.126000000000000000e+03
1.674948000000000000e+06,1.714000000000000000e+03,1.555000000000000000e+03,2.145000000000000000e+03
1.674968000000000000e+06,1.680000000000000000e+03,1.486000000000000000e+03,2.128000000000000000e+03
